,title,post_publish_time,code_name,content
97,国缆检测本周融资净买入1257.77万元，居专业服务板块第一,2023-05-03 15:08:35,301289.sz,国缆检测本周(2023/04/24-2023/04/28)累计跌幅达2.17%，截至4月28日最新股价报收45.90元。从增量上来看，4月24日至4月27日融资买入交易规模2407.16万元，融资偿还规模1149.39万元，期内融资净买入1257.77万元。从存量上来看，截止5月3日，国缆检测融资融券余额7200.92万元，其中融资余额规模7200.92万元，融券余额规模0元。 国缆检测本周两融余额延续增长态势，融资余额已连续5周增长累计达3839.43万元。在两市3161家融资融券标的中，国缆检测期内融资净买入值排名第301，期末融资余额排名第2473。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名1/21，期末融资余额行业排名13/21。
98,国缆检测：连续4日融资净买入累计1257.77万元（04-27）,2023-04-28 09:02:53,301289.sz,国缆检测融资融券信息显示，2023年4月27日融资净买入25.67万元；融资余额7200.92万元，较前一日增加0.36%。 融资方面，当日融资买入258.36万元，融资偿还232.69万元，融资净买入25.67万元，连续4日净买入累计1257.77万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计7200.92万元。
99,国缆检测：连续3日融资净买入累计1232.1万元（04-26）,2023-04-27 09:06:55,301289.sz,国缆检测融资融券信息显示，2023年4月26日融资净买入866.02万元；融资余额7175.26万元，较前一日增加13.73%。 融资方面，当日融资买入1148.43万元，融资偿还282.4万元，融资净买入866.02万元，连续3日净买入累计1232.1万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计7175.26万元。
100,国缆检测股东户数下降7.52%，户均持股9.97万元,2023-04-26 16:07:35,301289.sz,国缆检测最新股东户数6976户，低于行业平均水平。公司户均持有流通股份2150股；户均流通市值9.97万元。
102,国缆检测：融资净买入13.83万元，融资余额6309.23万元（04-25）,2023-04-26 09:05:57,301289.sz,国缆检测融资融券信息显示，2023年4月25日融资净买入13.83万元；融资余额6309.23万元，较前一日增加0.22%。 融资方面，当日融资买入315.86万元，融资偿还302.03万元，融资净买入13.83万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计6309.23万元。
103,西南证券维持国缆检测持有评级 预计2023年净利润同比增长49.26%,2023-04-26 07:47:51,301289.sz,西南证券4月26日发布研报，维持国缆检测持有评级。西南证券预测，国缆检测2023年归母净利润1.1亿元，同比增长49.26%。
104,国缆检测2022年度分配预案：拟10转增3股派5元,2023-04-25 10:02:35,301289.sz,4月24日国缆检测发布2022年度分配预案，拟10转增3派5元（含税），预计派现金额合计为3000.00万元。派现额占净利润比例为40.76%，从分红次数看，这是公司上市以来首次分红。 公司上市以来历次分配方案一览 按申万行业统计，国缆检测所属的社会服务行业共有21家公司公布了2022年度分配方案，派现金额最多的是外服控股，派现金额为2.74亿元，其次是行动教育、谱尼测试，派现金额为2.36亿元、2.01亿元。（数据宝） 2022年度社会服务行业分红排名
105,国缆检测：融资净买入352.25万元，融资余额6295.4万元（04-24）,2023-04-25 09:13:30,301289.sz,2023年4月24日国缆检测融资净买入352.25万元，融资余额6295.4万元
106,国缆检测：2022年净利润同比增长0.54%,2023-04-24 22:04:33,301289.sz,国缆检测（301289）发布年报，2022年实现营业总收入2.09亿元，同比下降4.51%；归属母公司股东净利润7360.85万元，同比增长0.54%；基本每股收益为1.61元。
117,国缆检测：连续6日融资净买入累计1879.9万元（04-18）,2023-04-19 08:57:13,301289.sz,2023年4月18日国缆检测连续6日融资净买入累计1879.9万元
118,国缆检测：连续5日融资净买入累计1807.28万元（04-17）,2023-04-18 09:08:46,301289.sz,国缆检测融资融券信息显示，2023年4月17日融资净买入287.11万元；融资余额5757.9万元，较前一日增加5.25%。 融资方面，当日融资买入595.16万元，融资偿还308.05万元，融资净买入287.11万元，连续5日净买入累计1807.28万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计5757.9万元。
119,国缆检测：连续4日融资净买入累计1520.17万元（04-14）,2023-04-17 09:06:37,301289.sz,国缆检测融资融券信息显示，2023年4月14日融资净买入808.73万元；融资余额5470.79万元，较前一日增加17.35%。 融资方面，当日融资买入1329.32万元，融资偿还520.59万元，融资净买入808.73万元，连续4日净买入累计1520.17万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计5470.79万元。
120,国缆检测本周融资净买入699.01万元，居专业服务板块第五,2023-04-16 15:09:10,301289.sz,国缆检测本周(2023/04/10-2023/04/14)累计涨幅达5.46%，截至4月14日最新股价报收47.68元。从增量上来看，4月10日至4月13日融资买入交易规模1802.77万元，融资偿还规模1103.76万元，期内融资净买入699.01万元。从存量上来看，截止4月16日，国缆检测融资融券余额4662.06万元，其中融资余额规模4662.06万元，融券余额规模0元。 国缆检测本周两融余额延续增长态势，融资余额已连续3周增长累计达1300.56万元。在两市3148家融资融券标的中，国缆检测期内融资净买入值排名第759，期末融资余额排名第2782。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名5/21，期末融资余额行业排名15/21。
121,国缆检测：连续3日融资净买入累计711.45万元（04-13）,2023-04-14 09:04:05,301289.sz,国缆检测融资融券信息显示，2023年4月13日融资净买入193.1万元；融资余额4662.06万元，较前一日增加4.32%。 融资方面，当日融资买入654.99万元，融资偿还461.88万元，融资净买入193.1万元，连续3日净买入累计711.45万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4662.06万元。
122,国缆检测：融资净买入494.71万元，融资余额4468.96万元（04-12）,2023-04-13 08:59:00,301289.sz,2023年4月12日国缆检测融资净买入494.71万元，融资余额4468.96万元
123,国缆检测：融资净买入23.64万元，融资余额3974.25万元（04-11）,2023-04-12 09:10:40,301289.sz,2023年4月11日国缆检测融资净买入23.64万元，融资余额3974.25万元
124,国缆检测：融资净偿还12.44万元，融资余额3950.61万元（04-10）,2023-04-11 08:58:42,301289.sz,2023年4月10日国缆检测融资净偿还12.44万元，融资余额3950.61万元
125,国缆检测：融资净偿还81.37万元，融资余额3963.05万元（04-07）,2023-04-10 08:54:35,301289.sz,国缆检测融资融券信息显示，2023年4月7日融资净偿还81.37万元；融资余额3963.05万元，较前一日下降2.01%。 融资方面，当日融资买入327.17万元，融资偿还408.54万元，融资净偿还81.37万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3963.05万元。
126,国缆检测：连续3日融资净买入累计329.33万元（04-06）,2023-04-07 09:03:30,301289.sz,国缆检测融资融券信息显示，2023年4月6日融资净买入155.4万元；融资余额4044.42万元，较前一日增加4%。 融资方面，当日融资买入568.66万元，融资偿还413.26万元，融资净买入155.4万元，连续3日净买入累计329.33万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4044.42万元。
127,国缆检测：融资净买入36.23万元，融资余额3889.03万元（04-04）,2023-04-06 09:10:35,301289.sz,2023年4月4日国缆检测融资净买入36.23万元，融资余额3889.03万元
128,国缆检测：融资净买入137.71万元，融资余额3852.8万元（04-03）,2023-04-04 09:02:28,301289.sz,国缆检测融资融券信息显示，2023年4月3日融资净买入137.71万元；融资余额3852.8万元，较前一日增加3.71%。 融资方面，当日融资买入337.52万元，融资偿还199.81万元，融资净买入137.71万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3852.8万元。
129,国缆检测：融资净偿还68.19万元，融资余额3715.09万元（03-31）,2023-04-03 08:51:54,301289.sz,国缆检测融资融券信息显示，2023年3月31日融资净偿还68.19万元；融资余额3715.09万元，较前一日下降1.8%。 融资方面，当日融资买入110.84万元，融资偿还179.03万元，融资净偿还68.19万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3715.09万元。
130,国缆检测本周融资净买入421.78万元，居专业服务板块第六,2023-04-02 15:10:13,301289.sz,国缆检测本周(2023/03/27-2023/03/31)累计跌幅达2.7%，截至3月31日最新股价报收44.30元。从增量上来看，3月27日至3月30日融资买入交易规模1222.72万元，融资偿还规模800.94万元，期内融资净买入421.78万元。从存量上来看，截止4月2日，国缆检测融资融券余额3783.28万元，其中融资余额规模3783.28万元，融券余额规模0元。 在两市3132家融资融券标的中，国缆检测期内融资净买入值排名第982，期末融资余额排名第2870。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名6/21，期末融资余额行业排名15/21。
131,国缆检测：连续3日融资净买入累计435.51万元（03-30）,2023-03-31 08:57:31,301289.sz,国缆检测融资融券信息显示，2023年3月30日融资净买入133.8万元；融资余额3783.28万元，较前一日增加3.67%。 融资方面，当日融资买入356.4万元，融资偿还222.6万元，融资净买入133.8万元，连续3日净买入累计435.51万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3783.28万元。
132,国缆检测：融资净买入80.1万元，融资余额3649.47万元（03-29）,2023-03-30 09:20:14,301289.sz,国缆检测融资融券信息显示，2023年3月29日融资净买入80.1万元；融资余额3649.47万元，较前一日增加2.24%。 融资方面，当日融资买入254.91万元，融资偿还174.81万元，融资净买入80.1万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3649.47万元。
149,国缆检测本周融资净买入293.17万元，居专业服务板块第九,2023-03-12 15:10:01,301289.sz,国缆检测本周(2023/03/06-2023/03/10)累计涨幅达3.95%，截至3月10日最新股价报收47.89元。从增量上来看，3月6日至3月9日融资买入交易规模4535.08万元，融资偿还规模4241.91万元，期内融资净买入293.17万元。从存量上来看，截止3月12日，国缆检测融资融券余额3576.66万元，其中融资余额规模3576.66万元，融券余额规模0元。 国缆检测本周两融余额延续增长态势，融资余额已连续2周增长累计达383.94万元。在两市3125家融资融券标的中，国缆检测期内融资净买入值排名第954，期末融资余额排名第2855。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名9/21，期末融资余额行业排名15/21。
150,国缆检测：融资净偿还277.94万元，融资余额3576.66万元（03-09）,2023-03-10 08:58:30,301289.sz,国缆检测融资融券信息显示，2023年3月9日融资净偿还277.94万元；融资余额3576.66万元，较前一日下降7.21%。 融资方面，当日融资买入983.75万元，融资偿还1261.69万元，融资净偿还277.94万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3576.66万元。
151,国缆检测：融资净买入363.52万元，融资余额3854.6万元（03-08）,2023-03-09 08:53:01,301289.sz,国缆检测融资融券信息显示，2023年3月8日融资净买入363.52万元；融资余额3854.6万元，较前一日增加10.41%。 融资方面，当日融资买入1601.41万元，融资偿还1237.88万元，融资净买入363.52万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3854.6万元。
152,国缆检测：融资净买入336.72万元，融资余额3491.07万元（03-07）,2023-03-08 08:58:43,301289.sz,国缆检测融资融券信息显示，2023年3月7日融资净买入336.72万元；融资余额3491.07万元，较前一日增加10.67%。 融资方面，当日融资买入1025.04万元，融资偿还688.32万元，融资净买入336.72万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3491.07万元。
153,国缆检测：融资净偿还129.13万元，融资余额3154.36万元（03-06）,2023-03-07 08:54:18,301289.sz,国缆检测融资融券信息显示，2023年3月6日融资净偿还129.13万元；融资余额3154.36万元，较前一日下降3.93%。 融资方面，当日融资买入924.88万元，融资偿还1054.01万元，融资净偿还129.13万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3154.36万元。
155,国缆检测：融资净买入178.96万元，融资余额3283.49万元（03-03）,2023-03-06 09:18:24,301289.sz,2023年3月3日国缆检测融资净买入178.96万元，融资余额3283.49万元
156,国缆检测本周融资净偿还88.19万元，居专业服务板块第十,2023-03-05 15:10:11,301289.sz,国缆检测本周(2023/02/27-2023/03/03)累计涨幅达4.87%，截至3月3日最新股价报收46.07元。从增量上来看，2月27日至3月2日融资买入交易规模625.7万元，融资偿还规模713.89万元，期内融资净偿还88.19万元。从存量上来看，截止3月5日，国缆检测融资融券余额3104.53万元，其中融资余额规模3104.53万元，融券余额规模0元。 国缆检测本周两融资金延续回落态势，融资余额已连续2周降低累计达1732.84万元。在两市3122家融资融券标的中，国缆检测期内融资净买入值排名第1755，期末融资余额排名第2924。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名12/21，期末融资余额行业排名15/21。
157,国缆检测：融资净买入72.16万元，融资余额3104.53万元（03-02）,2023-03-03 08:53:30,301289.sz,国缆检测融资融券信息显示，2023年3月2日融资净买入72.16万元；融资余额3104.53万元，较前一日增加2.38%。 融资方面，当日融资买入438.19万元，融资偿还366.03万元，融资净买入72.16万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3104.53万元。
158,国缆检测：连续9日融资净偿还累计1823.24万元（03-01）,2023-03-02 09:22:09,301289.sz,国缆检测融资融券信息显示，2023年3月1日融资净偿还65.27万元；融资余额3032.37万元，较前一日下降2.11%。 融资方面，当日融资买入87.84万元，融资偿还153.1万元，融资净偿还65.27万元，连续9日净偿还累计1823.24万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3032.37万元。
159,国缆检测：连续8日融资净偿还累计1757.97万元（02-28）,2023-03-01 08:56:14,301289.sz,2023年2月28日国缆检测连续8日融资净偿还累计1757.97万元
160,国缆检测：连续7日融资净偿还累计1731万元（02-27）,2023-02-28 08:52:23,301289.sz,国缆检测融资融券信息显示，2023年2月27日融资净偿还68.12万元；融资余额3124.6万元，较前一日下降2.13%。 融资方面，当日融资买入52.79万元，融资偿还120.9万元，融资净偿还68.12万元，连续7日净偿还累计1731万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计3124.6万元。
161,国缆检测：连续6日融资净偿还累计1662.89万元（02-24）,2023-02-27 09:09:01,301289.sz,2023年2月24日国缆检测连续6日融资净偿还累计1662.89万元
162,国缆检测本周融资净偿还1552.24万元，居专业服务板块第一,2023-02-26 15:42:58,301289.sz,国缆检测本周(2023/02/20-2023/02/24)累计跌幅达0.2%，截至2月24日最新股价报收43.93元。从增量上来看，2月20日至2月23日融资买入交易规模792.59万元，融资偿还规模2344.83万元，期内融资净偿还1552.24万元。从存量上来看，截止2月26日，国缆检测融资融券余额3285.13万元，其中融资余额规模3285.13万元，融券余额规模0元。 在两市3120家融资融券标的中，国缆检测期内融资净买入值排名第2851，期末融资余额排名第2895。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名21/21，期末融资余额行业排名15/21。
163,国缆检测股东户数下降1.23%，户均持股10.31万元,2023-02-24 14:27:38,301289.sz,国缆检测最新股东户数6445户，低于行业平均水平。公司户均持有流通股份2327股；户均流通市值10.31万元。
182,国缆检测本周融资净偿还227.96万元，居专业服务板块第七,2023-02-05 15:09:36,301289.sz,国缆检测本周(2023/01/30-2023/02/03)累计涨幅达5.77%，截至2月3日最新股价报收47.27元。从增量上来看，1月30日至2月2日融资买入交易规模412.07万元，融资偿还规模640.03万元，期内融资净偿还227.96万元。从存量上来看，截止2月5日，国缆检测融资融券余额4251.49万元，其中融资余额规模4251.49万元，融券余额规模0元。 国缆检测本周两融资金延续回落态势，融资余额已连续7周降低累计达636.82万元。在两市3113家融资融券标的中，国缆检测期内融资净买入值排名第2406，期末融资余额排名第2717。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名15/21，期末融资余额行业排名15/21。
183,国缆检测：连续3日融资净偿还累计266.6万元（02-02）,2023-02-03 09:03:15,301289.sz,国缆检测融资融券信息显示，2023年2月2日融资净偿还125.85万元；融资余额4251.49万元，较前一日下降2.88%。 融资方面，当日融资买入135.41万元，融资偿还261.27万元，融资净偿还125.85万元，连续3日净偿还累计266.6万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4251.49万元。
184,国缆检测：融资净偿还27.64万元，融资余额4377.35万元（02-01）,2023-02-02 08:54:53,301289.sz,国缆检测融资融券信息显示，2023年2月1日融资净偿还27.64万元；融资余额4377.35万元，较前一日下降0.63%。 融资方面，当日融资买入45.49万元，融资偿还73.13万元，融资净偿还27.64万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4377.35万元。
185,国缆检测：融资净偿还113.1万元，融资余额4404.99万元（01-31）,2023-02-01 08:52:41,301289.sz,国缆检测融资融券信息显示，2023年1月31日融资净偿还113.1万元；融资余额4404.99万元，较前一日下降2.5%。 融资方面，当日融资买入39.63万元，融资偿还152.74万元，融资净偿还113.1万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4404.99万元。
186,国缆检测：融资净买入38.64万元，融资余额4518.09万元（01-30）,2023-01-31 08:50:24,301289.sz,2023年1月30日国缆检测融资净买入38.64万元，融资余额4518.09万元
187,国缆检测：连续4日融资净偿还累计260.89万元（01-20）,2023-01-30 08:54:01,301289.sz,国缆检测融资融券信息显示，2023年1月20日融资净偿还57.7万元；融资余额4479.45万元，较前一日下降1.27%。 融资方面，当日融资买入157.9万元，融资偿还215.6万元，融资净偿还57.7万元，连续4日净偿还累计260.89万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4479.45万元。
188,国缆检测本周融资净偿还135.64万元，居专业服务板块第九,2023-01-29 15:24:24,301289.sz,国缆检测本周(2023/01/16-2023/01/20)累计涨幅达0.79%，截至1月20日最新股价报收44.69元。从增量上来看，1月16日至1月19日融资买入交易规模375.87万元，融资偿还规模511.52万元，期内融资净偿还135.64万元。从存量上来看，截止1月29日，国缆检测融资融券余额4537.15万元，其中融资余额规模4537.15万元，融券余额规模0元。 国缆检测本周两融资金延续回落态势，融资余额已连续6周降低累计达351.16万元。在两市3113家融资融券标的中，国缆检测期内融资净买入值排名第1371，期末融资余额排名第2618。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名13/21，期末融资余额行业排名14/21。
189,国缆检测：连续3日融资净偿还累计203.18万元（01-19）,2023-01-20 08:54:25,301289.sz,国缆检测融资融券信息显示，2023年1月19日融资净偿还14.62万元；融资余额4537.15万元，较前一日下降0.32%。 融资方面，当日融资买入33.4万元，融资偿还48.02万元，融资净偿还14.62万元，连续3日净偿还累计203.18万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4537.15万元。
190,国缆检测：融资净偿还50.39万元，融资余额4551.78万元（01-18）,2023-01-19 08:53:38,301289.sz,2023年1月18日国缆检测融资净偿还50.39万元，融资余额4551.78万元
191,国缆检测：融资净偿还138.17万元，融资余额4602.17万元（01-17）,2023-01-18 08:52:23,301289.sz,国缆检测融资融券信息显示，2023年1月17日融资净偿还138.17万元；融资余额4602.17万元，较前一日下降2.91% 融资方面，当日融资买入69.45万元，融资偿还207.62万元，融资净偿还138.17万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4602.17万元。
192,国缆检测股东户数下降1.03%，户均持股10.66万元,2023-01-17 18:09:06,301289.sz,国缆检测最新股东户数6175户，低于行业平均水平。公司户均持有流通股份2429股；户均流通市值10.66万元。
193,国缆检测：融资净买入67.54万元，融资余额4740.34万元（01-16）,2023-01-17 09:00:01,301289.sz,2023年1月16日国缆检测融资净买入67.54万元，融资余额4740.34万元
194,国缆检测：融资净偿还68.62万元，融资余额4672.8万元（01-13）,2023-01-16 08:55:27,301289.sz,国缆检测融资融券信息显示，2023年1月13日融资净偿还68.62万元；融资余额4672.8万元，较前一日下降1.45%。 融资方面，当日融资买入65.37万元，融资偿还133.99万元，融资净偿还68.62万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4672.8万元。
195,国缆检测：融资净偿还22.46万元，融资余额4741.42万元（01-12）,2023-01-13 08:53:30,301289.sz,国缆检测融资融券信息显示，2023年1月12日融资净偿还22.46万元；融资余额4741.42万元，较前一日下降0.47%。 融资方面，当日融资买入44.74万元，融资偿还67.21万元，融资净偿还22.46万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4741.42万元。
196,国缆检测：融资净买入7.14万元，融资余额4763.88万元（01-11）,2023-01-12 09:08:05,301289.sz,国缆检测融资融券信息显示，2023年1月11日融资净买入7.14万元；融资余额4763.88万元，较前一日增加0.15%。 融资方面，当日融资买入43.99万元，融资偿还36.85万元，融资净买入7.14万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4763.88万元。
197,国缆检测：融资净买入21.67万元，融资余额4756.74万元（01-10）,2023-01-11 08:53:15,301289.sz,国缆检测融资融券信息显示，2023年1月10日融资净买入21.67万元；融资余额4756.74万元，较前一日增加0.46%。 融资方面，当日融资买入64.41万元，融资偿还42.74万元，融资净买入21.67万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4756.74万元。
198,国缆检测股东户数下降3.91%，户均持股10.18万元,2023-01-10 13:38:23,301289.sz,国缆检测2023年1月10日在深交所互动易中披露，截至2022年12月30日公司股东户数为6239户，较上期（2022年12月20日）减少254户，减幅为3.91%。 国缆检测股东户数低于行业平均水平。根据Choice数据，截至2022年12月30日社会服务行业上市公司平均股东户数为2.81万户。其中，公司股东户数处于0.5万~1.5万区间占比最高，为29.33%，国缆检测也处在该区间范围内。  2022年11月10日至今，公司股东户数有所下降，区间跌幅为6.18%。2022年11月10日至2022年12月30日区间股价下降10.96%。  截至2022年12月30日，公司最新总股本为6000万股，其中流通股本为1500万股。户均持有流通股数量由上期的2310股上升至2404股，户均流通市值10.18万元。 国缆检测户均持有流通市值低于行业平均水平。根据Choice数据，截至2022年12月30日，社会服务行业A股上市公司平均户均持有流通股市值为25.07万元。其中，21.33%的公司户均持有流通股市值在12.5万~21万区间内。
210,国缆检测：融资净偿还40.96万元，融资余额4832.14万元（12-26）,2022-12-27 09:09:14,301289.sz,国缆检测融资融券信息显示，2022年12月26日融资净偿还40.96万元；融资余额4832.14万元，较前一日下降0.84%。 融资方面，当日融资买入25.48万元，融资偿还66.45万元，融资净偿还40.96万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4832.14万元。
211,国缆检测：融资净偿还10.29万元，融资余额4873.1万元（12-23）,2022-12-26 09:00:34,301289.sz,国缆检测融资融券信息显示，2022年12月23日融资净偿还10.29万元；融资余额4873.1万元，较前一日下降0.21%。 融资方面，当日融资买入10.45万元，融资偿还20.74万元，融资净偿还10.29万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4873.1万元。
212,国缆检测本周融资净买入3.5万元，居专业服务板块第十,2022-12-25 15:41:49,301289.sz,国缆检测本周(2022/12/19-2022/12/23)累计跌幅达2.28%，截至12月23日最新股价报收42.01元。从增量上来看，12月19日至12月22日融资买入交易规模308.95万元，融资偿还规模305.46万元，期内融资净买入3.5万元。从存量上来看，截止12月25日，国缆检测融资融券余额4883.4万元，其中融资余额规模4883.4万元，融券余额规模0元。 在两市3100家融资融券标的中，国缆检测期内融资净买入值排名第1194，期末融资余额排名第2543。按东财二级行业分类的融资融券标的统计情况来看，在所属专业服务板块中，国缆检测本周融资净买入额排名10/21，期末融资余额行业排名14/21。
213,国缆检测：融资净买入6.77万元，融资余额4883.4万元（12-22）,2022-12-23 08:44:37,301289.sz,2022年12月22日国缆检测融资净买入6.77万元，融资余额4883.4万元
214,国缆检测股东户数增加39户，户均持股9.94万元,2022-12-22 13:52:05,301289.sz,国缆检测2022年12月22日在深交所互动易中披露，截至2022年12月20日公司股东户数为6493户，较上期（2022年12月9日）增加39户，增幅为0.60%。 国缆检测股东户数低于行业平均水平。根据Choice数据，截至2022年12月20日社会服务行业上市公司平均股东户数为2.78万户。其中，公司股东户数处于0.5万~1.5万区间占比最高，为29.33%，国缆检测也处在该区间范围内。  2022年10月31日至今，公司股东户数有所增长，区间涨幅为3.23%。2022年10月31日至2022年12月20日区间股价下降9.84%。  截至2022年12月20日，公司最新总股本为6000万股，其中流通股本为1500万股。户均持有流通股数量为2310股，较上期略有下降；户均流通市值9.94万元。 国缆检测户均持有流通市值低于行业平均水平。根据Choice数据，截至2022年12月20日，社会服务行业A股上市公司平均户均持有流通股市值为25.38万元。其中，24.00%的公司户均持有流通股市值在12.5万~21万区间内。
215,国缆检测：融资净偿还40.52万元，融资余额4876.63万元（12-21）,2022-12-22 08:42:45,301289.sz,国缆检测融资融券信息显示，2022年12月21日融资净偿还40.52万元；融资余额4876.63万元，较前一日下降0.82%。 融资方面，当日融资买入44.86万元，融资偿还85.38万元，融资净偿还40.52万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4876.63万元。
216,国缆检测：融资净偿还23.01万元，融资余额4917.15万元（12-20）,2022-12-21 08:55:06,301289.sz,国缆检测融资融券信息显示，2022年12月20日融资净偿还23.01万元；融资余额4917.15万元，较前一日下降0.47%。 融资方面，当日融资买入92.27万元，融资偿还115.28万元，融资净偿还23.01万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4917.15万元。
217,国缆检测：连续3日融资净买入累计145.16万元（12-19）,2022-12-20 08:48:41,301289.sz,国缆检测融资融券信息显示，2022年12月19日融资净买入60.26万元；融资余额4940.16万元，较前一日增加1.23%。 融资方面，当日融资买入142.65万元，融资偿还82.39万元，融资净买入60.26万元，连续3日净买入累计145.16万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4940.16万元。
222,国缆检测：融资净买入8.61万元，融资余额4836.3万元（12-13）,2022-12-14 09:12:10,301289.sz,国缆检测融资融券信息显示，2022年12月13日融资净买入8.61万元；融资余额4836.3万元，较前一日增加0.18%。 融资方面，当日融资买入142.88万元，融资偿还134.27万元，融资净买入8.61万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4836.3万元。
223,西南证券维持国缆检测持有评级 预计2022年净利润同比增长4.66%,2022-12-14 09:11:58,301289.sz,西南证券12月14日发布研报，维持国缆检测持有评级。西南证券预测，国缆检测2022年归母净利润7663万元，同比增长4.66%。 国缆检测近一个月获得2份券商研报关注。研报详细数据如下表所示：
224,国缆检测：融资净偿还60.63万元，融资余额4827.68万元（12-12）,2022-12-13 09:03:10,301289.sz,国缆检测融资融券信息显示，2022年12月12日融资净偿还60.63万元；融资余额4827.68万元，较前一日下降1.24%。 融资方面，当日融资买入142.39万元，融资偿还203.02万元，融资净偿还60.63万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计4827.68万元。
225,国缆检测：拟6722.31万元收购宇测线缆51%的股权 扩展检测领域和区域布局,2022-12-12 20:24:29,301289.sz,国缆检测12月12日公告，公司拟以非公开协议转让及增资的方式收购安徽宇测线缆质检技术有限公司(简称“宇测线缆”)51%的股权，此次交易的总资金成本为6722.31万元。宇测线缆是集特种电线电缆及相关产品的研发、分析测试和培训、咨询、评价为一体的第三方检验检测机构。
226,国缆检测：拟以6722万元收购宇测线缆51%股权,2022-12-12 20:01:40,301289.sz,证券时报e公司讯，国缆检测(301289)12月12日晚间公告，公司拟以非公开协议转让及增资的方式收购安徽宇测线缆质检技术有限公司(简称“宇测线缆”)51%的股权，此次交易的总资金成本为6722.31万元。宇测线缆是集特种电线电缆及相关产品的研发、分析测试和培训、咨询、评价为一体的第三方检验检测机构。
