,title,post_publish_time,code_name,content
152,（2-23）超频三连续三日收于年线之上，前次最大涨幅2.72%,2022-02-23 15:26:24,300647.sz,2022年2月23日，超频三A股开盘9.51元，全日大涨4.01%，股价收报9.86元。自2022年2月21日以来，超频三收盘价连续三日收于年线（250日均线）之上。  东方财富Choice数据显示，超频三股价前一次连续三日收于年线之上为2021年9月6日，当日收盘价为11.40元（前复权）。次日超频三股价有所上涨，涨幅为1.14%，但下一日便向下跌破支撑价位11.40元，区间最大涨幅为2.72%。  回溯近一年股价，超频三共计实现6次连续三日收于年线之上。历史数据显示，次日股价涨跌互现，共计实现上涨3次，最大涨幅为1.83%；遭遇下跌3次，最大跌幅为4.84%。  统计2020年8月24日至2021年8月23日的全市场数据，东方财富Choice数据显示，共有3020只个股连续三日收与年线之上8707次，其中3729次第二日股价上涨，4729次股价下跌，249次股价无变动，全市场次日平均收益率为-0.09%。若将期限拉长，一个月（20日）、三个月（60日）、六个月（120日）平均收益率分别为0.88%、2.67%、9.71%。
154,大宗交易：超频三成交934万元，折价1.48%（02-22）,2022-02-22 18:00:28,300647.sz,2022年2月22日，超频三发生1笔大宗交易，总成交100万股，成交金额934万元，成交价9.34元，折价1.48%。
156,大宗交易：超频三成交3071.52万元，折价1.46%（02-21）,2022-02-21 18:00:34,300647.sz,2022年2月21日，超频三发生1笔大宗交易，总成交324万股，成交金额3071.52万元，成交价9.48元，折价1.46%。
157,超频三欲投50亿元跨界锂电材料！ 新一轮“豪赌”到底胜算几何？,2022-02-17 22:59:43,300647.sz,2月16日，深圳龙岗天安数码城4栋B座的一间会议室里，一场可能会影响到超频三(300647，SZ)未来发展的临时股东大会在此召开。会上，审议通过了《关于拟投资建设锂电池正极关键材料生产基地暨签署投资协议书的议案》。
158,超频三召开临时股东大会 将投资50亿元加码锂电材料,2022-02-17 22:44:14,300647.sz,2月16日，超频三(300647，SZ)召开临时股东大会，审议通过了《关于拟投资建设锂电池正极关键材料生产基地暨签署投资协议书的议案》。按照这项议案，超频三将在未来接近4年的时间里投资50亿元，大手笔加码锂电池材料，建设年处理4.5万吨金属量废旧锂电池及电极材料生产线，年产6万吨前驱体、年产2万吨碳酸锂、年产2万吨正极材料生产线等。
159,超频三：雷健当选公司第三届监事会非职工代表监事,2022-02-16 19:56:07,300647.sz,超频三(SZ300647，收盘价：9.25元)2月16日晚间发布公告称，深圳市超频三科技股份有限公司非职工代表监事马永红先生因个人原因申请辞去公司监事职务，辞职后将继续在公司任职。
162,“跨界”投资锂电材料 超频三收深交所关注函,2022-02-10 00:59:39,300647.sz,2月9日早间，超频三(以下简称“公司”)收到深交所关注函，要求公司就此前披露拟与红河哈尼族彝族自治州签署协议投资建设锂电材料生产基地的相关事项进行说明。截至9日收盘，超频三当日收涨0.99%，报9.16元。 超频三此前于1月28日晚间披露公告，称公司及控股子公司个旧圣比和实业有限公司(以下简称“个旧圣比和”)拟与红河哈尼族彝族自治州人民政府签署建设项目投资协议，投资建设锂电池正极关键材料生产基地，该项目总投资50亿元，其中固定资产投资35亿元。 公开资料显示，超频三主营产品为电子产品散热器及LED照明灯具，近五年净利润持续下滑，2021年度业绩预告显示归属于上市公司股东的净利润预计为亏损1.28亿元至1.73亿元，2021年三季报显示货币资金余额为1.73亿元。对此，深交所在关注函中要求公司结合主营业务经营状况、锂电池正极材料与公司主营业务的关联性，详细说明本次投资的原因及必要性，公司主营业务和经营方向是否将发生显著变化等。 此前，相关公告显示，该项目将建设年处理4.5万吨金属量废旧锂电池及电极材料生产线，年产6万吨前驱体、年产2万吨碳酸锂、年产2万吨正极材料生产线等。公司及个旧圣比和承诺设立项目公司并按照协议约定的时间节点、项目建设规模及建设内容进行固定资产投资，并达到协议约定的投资、产值和税收等要求。 对此，深交所要求公司详细说明上述产值目标的测算依据、测算过程、建设时间、各年进度安排、预计达产时间、预期效益、产品的技术路线、工艺及用途；结合预计产品的市场环境、行业壁垒、竞争格局、上下游、主要原材料以及公司与个旧圣比和现有的产能规模、技术、资金、资质及人员、订单储备以及与同行业公司的对比情况等，详细说明项目投资建设的可行性及可实现性，并充分提示目标无法达成的风险等。
163,业绩不振转投锂电池 超频三50亿项目引质疑,2022-02-09 19:17:51,300647.sz,主营散热器件和LED灯具的超频三近日宣布斥资50亿投资锂电池，然而公司近年来业绩不佳，去年预亏1.275亿至1.725亿。跨行业投资究竟是意在转型还是蹭热点？超频三的投资项目引来包括深交所在内的多方质疑。相关资料显示，超频三与其控股子公司拟与红河州人民政府签署协议，将在蒙自经济技术开发区投资建设“锂电池正极关键材料生产基地”。项目总投资预计50亿元，其中固定资产投资35亿元。
164,账面现金仅1.7亿、业绩首亏 超频三豪掷50亿跨界锂电池胜算几何？,2022-02-09 13:13:40,300647.sz,又有上市公司因跨界从事锂电池材料引起了监管关注。2月9日盘前，深交所对超频三(300647.SZ)下发关注函，要求公司说明本次投资建设锂电池正极材料的原因和必要性、公司主营业务和经营方向是否发生显著变化等。 虎年春节前，超频三披露公告称，公司控股子公司个旧圣比和实业有限公司(下称“个旧圣比和”)拟与红河哈尼族彝族自治州人民政府(下称“红河州政府”)签署《锂电池正极关键材料生产基地建设项目投资协议书》，并拟在蒙自经济技术开发区投资建设锂电池正极关键材料生产基地。 根据披露，此次项目总投资50亿元，其中固定资产投资35亿元。然而超频三的资金能力，却与投资所需资金存在巨大差距。截至去年三季度末，公司货币资金仅有1.7亿元。 主营业务连年下滑，或是超频三跨界投资锂电池的主要原因。近5年来，超频三净利润持续下滑，扣非后归母净利润勉强微盈，2018年、2020年扣非后归母净利润均不足50万元。业绩预告显示，超频三预计2021年归母净利润亏损1.28亿元至1.73亿元。  根据公告，超频三控股子公司个旧圣比和拟在蒙自开发区冶金材料加工区投资建设锂电池正极关键材料生产基地，项目用地约800亩，建设年处理4.5万吨金属量废旧锂电池及电极材料生产线，年产6万吨前驱体、年产2万吨碳酸锂、年产2万吨正极材料生产线等。项目建设周期4年，分三期建设。 其中，一期项目总投资9亿元(其中固定资产投资6亿元)，建设年处理1.1万吨金属量废旧锂电池及电极材料生产线，年产1.5万吨前驱体、5000吨碳酸锂及1万吨正极材料。 资料显示，超频三的主营业务为电子产品新型散热器件、LED照明灯具的研发、生产和销售，并为下游客户提供LED照明合同能源管理、照明工程等服务，与锂电池材料并无关联。 同财务状况相比，跨界投资锂电池，可能会让超频三资金吃紧。截至2021年三季度末，该公司货币资金仅1.73亿元，短期借款为3.73亿元，一年内到期的非流动负债为9825万元，总资产仅约为20亿元。据此计算，锂电池的投资规模，相当于其目前总资产的2.5倍。 此外，作为此次投资主体的个旧圣比和，成立于2001年，主营业务为新型储能等材料的研发、生产及销售。记者梳理公告发现，个旧圣比和原为上市公司的参股公司，2018年超频三出资9456.38万元，从云南锡业集团受让了49.50%股权，2021年再出资1550万元收购了个旧圣比和5%股权，通过两笔收购，上市公司持股个旧圣比和的持股比例升至54.50%，从而实现对个旧圣比和的控股。 2021年1~7月，个旧圣比和的营业收入为1.09亿元，净利润为422.24万元，截至2021年7月末的净资产为1.57亿元，规模也比较小。 超频三称，此次投资资金来源为自筹。对此，交易所要求该公司结合货币资金等情况，说明此次投资的具体资金来源、对公司财务指标的量化影响、是否具备项目建设的资金实力，并补充披露公司与个旧圣比和各自的出资比例、职责划分、拟设项目的股权结构、个旧圣比和的少数股东是否参与投资及对应出资情况等。  业绩预告显示，超频三2021年净利润预亏，扣非后归母净利润预计亏损1.33亿元~1.81亿元，净利润和扣非后归母净利润均为上市后首亏。 自2016年以来，超频三的主营业务盈利情况就连年下滑。2016年-2020年，公司的扣非后归母净利润分别为2558.18万元、7.64万元、654.47万元、41.84万元。2021年前三季度，超频三的业绩颓势已现，报告期内，公司归母净利润和扣非净利润分别亏损1753.55万元、2454.07万元。 值得注意的是，2017年登陆创业板后，超频三就展开外延式并购。2017年9月，公司斥资1.28亿元收购浙江炯达能源科技有限公司(下称“炯达能源”)51%股权；2018年11月，超频三又出资1.72亿元将剩下的49%股权收购，实现100%持股；同年，超频三现金收购中投光电实业(深圳)有限公司(下称“中投光电”)60%股权，业务持续延伸至LED产业链下游照明工程领域。 收购来的资产，并未明显提升上市公司的盈利能力。定期报告显示，2020年，中投光电实现收入7154.98万元，净利润亏损209.16万元，归属于母公司所有者的净利润亏损125.5万元；炯达能源则是作为LED业务的销售主体，该子公司在2020年度实现收入18557.82万元，实现净利润为4456.57万元。 上市后的并购举动也是导致超频三2021年业绩首亏的主要原因。根据业绩预告，2017年、2018年收购的炯达能源、中投光电，分别计提商誉减值准备，拟计提金额合计约7900万元。此外，超频三还计提了坏账损失的信用减值约3600万元；还受到期间费用同比4000万元左右的增量影响，三大事项导致2021年首亏。 上市以来，超频三的股价一路走低，从最高36.67元一路跌至最低的7.46元。今年以来，超频三股价累计上涨13.69%。截至2月9日午盘，公司股价报9.3元，涨2.42%。 此番跨界投资锂电池，超频三又有几成胜算？ 按照正极材料体系划分，锂离子电池可以分为钴酸锂、锰酸锂、磷酸铁锂和三元电池。其中，三元电池凭借其能量密度高、放电容量大、循环性能好、结构稳定等优势，已成为动力电池的主要方案，相关龙头公司容百科技(688005.SH)预计2021年业绩同比增长超383%。 此外，电解液企业天赐材料(002709.SZ)、六氟磷酸锂企业多氟多(002407.SZ)、负极材料璞泰来(603659.SH)等头部企业在实现业绩大涨的同时，均已实施大规模扩产计划以满足下游持续增长的需求。 近两年来，新能源汽车火爆的市场吸引了众多玩家争相加入，跨界从事的也不在少数。作为锂电池领域新玩家，在超频三正式跨界之前，仍有多项问题需要向监管和市场投资者解释清楚。
186,超频三：股东张魁减持计划实施完毕 期间减持公司股份约700万股,2022-01-14 20:26:45,300647.sz,超频三(SZ300647，收盘价：9.02元)1月14日晚间发布公告称，公司股东张魁减持计划实施完毕，期间减持公司股份约700万股，减持股份占公司总股份为1.625%。2020年年报显示，超频三的主营业务为工业、其他行业，占营收比例分别为：93.86%、6.14%。超频三的总经理、董事长均是杜建军，男，54岁，学历背景为硕士。
187,大宗交易：超频三成交1.83亿元，折价3.91%（01-13）,2022-01-13 18:01:12,300647.sz,2022年1月13日，超频三发生7笔大宗交易，总成交2130.54万股，成交金额1.83亿元，成交均价8.60元，折价3.91%。
190,超频三1月10日快速回调,2022-01-10 09:32:41,300647.sz,以下是超频三在北京时间1月10日09:30分盘口异动快照：1月10日，超频三盘中快速回调，5分钟内跌幅超过2%，截至9点30分，报8.39元，成交167.66万元，换手率0.05%。注：以上信息仅供参考，不对您构成任何投资建议。
194,大宗交易：超频三成交3118.5万元，折价0.98%（12-31）,2021-12-31 18:05:15,300647.sz,2021年12月31日，超频三发生1笔大宗交易，总成交385万股，成交金额3118.5万元，成交价8.10元，折价0.98%。
195,年度盘点：超频三2021年跌33.39%，跑输大盘,2021-12-31 17:21:19,300647.sz,截至2021年12月31日收盘，超频三报收于8.18元，较2020年末的12.28元下跌33.39%。8月23日，超频三股价最高见13.39元，最高点相较年初最大涨幅达到9.04%，10月29日盘中最低价报7.63元，股价触及全年最低点。超频三当前最新总市值35.22亿元，在消费电子板块市值排名68/85，在两市A股市值排名3467/4604。  大宗交易方面，截至2021年12月31日，2021年超频三共计13天出现大宗交易，交易笔数共计25笔，交易金额共计3.77亿元，均为折价交易。全年最大的5次大宗交易数据如下表所示： （注：当日成交金额指竞价交易的成交金额，不包括大宗交易成交的部分）
196,超频三：子公司个旧圣比和已拥有“废旧锂离子电池材料综合回收利用完整产业链,2021-12-25 19:43:20,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：你好，董秘，贵公司主营散热产品，有无研发储能散热产品的意向？超频三(300647.SZ)12月25日在投资者互动平台表示，子公司个旧圣比和已拥有“废旧锂离子电池材料综合回收利用→前驱体→碳酸锂→正极材料”完整产业链技术，公司将持续关注产业发展趋势进行技术储备和研发。
197,超频三：子公司个旧圣比和现有主要产品包括三元材料、钴酸锂、锰酸锂等正极材料及前驱体,2021-12-25 19:43:20,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：请问贵司下属子公司圣比和实业锰酸锂、磷酸铁锂和钴酸锂的年产能是多少？谢谢！超频三(300647.SZ)12月25日在投资者互动平台表示，子公司个旧圣比和现有主要产品包括三元材料、钴酸锂、锰酸锂等正极材料及前驱体，有关经营业务相关情况请详见公司披露的定期报告。
198,超频三：公司产品已逐渐向5G移动设备及通讯基站散热、智慧城市项目建设、新能源汽车热管理等领域拓展延伸,2021-12-25 19:39:40,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：你好，董秘，请问贵公司生产的散热器可否用于虚拟现实和云计算主机房散热？超频三(300647.SZ)12月25日在投资者互动平台表示，公司产品已广泛应用于LED照明、消费电子两大领域，并逐渐向5G移动设备及通讯基站散热、智慧城市项目建设、新能源汽车热管理等领域拓展延伸。
199,超频三：公司产品已广泛应用于LED照明、消费电子两大领域,2021-12-25 19:39:40,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：尊敬的董秘您好，元宇宙发展初始，请问贵公司散热器是否可用于虚拟现实主机房和云计算机房散热？敬请回答，谢谢。超频三(300647.SZ)12月25日在投资者互动平台表示，公司产品已广泛应用于LED照明、消费电子两大领域，并逐渐向5G移动设备及通讯基站散热、智慧城市项目建设、新能源汽车热管理等领域拓展延伸。
213,大宗交易：超频三成交1720万元，折价4.23%（12-01）,2021-12-01 18:01:06,300647.sz,2021年12月1日，超频三发生2笔大宗交易，总成交200万股，成交金额1720万元，成交均价8.60元，折价4.23%。
214,超频三：公司产品已广泛应用于LED照明、消费电子两大领域,2021-11-27 17:49:12,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：董秘你好，公司处于上中下产业链哪环呢，竞争对手和核心的优势几何？超频三(300647.SZ)11月27日在投资者互动平台表示，公司主营业务为电子产品新型散热器件、LED照明灯具的研发、生产和销售，并为下游客户提供高质量的LED照明合同能源管理及照明工程等服务。
215,超频三：公司控股子公司个旧圣比暂未与储能企业开展合作,2021-11-27 17:49:12,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：为了应对气候变化所带来的影响，全球各地都开始推动加强抵御力的行动，很多能源型企业也在积极推动各种“储能”项目。那么目前贵公司是否与储能企业开展相关业务？超频三(300647.SZ)11月27日在投资者互动平台表示，公司控股子公司个旧圣比和目前主要从事锂电池正极材料等相关业务，暂未与储能企业开展合作。
216,大宗交易：超频三成交1720万元，折价3.26%（11-23）,2021-11-23 18:00:50,300647.sz,2021年11月23日，超频三发生2笔大宗交易，总成交200万股，成交金额1720万元，成交均价8.60元，折价3.26%。
217,大宗交易：超频三成交2395.54万元，折价4.34%（11-22）,2021-11-22 18:01:27,300647.sz,2021年11月22日，超频三发生2笔大宗交易，总成交278.55万股，成交金额2395.54万元，成交均价8.60元，折价4.34%。
218,大宗交易：超频三成交1720万元，折价4.02%（11-19）,2021-11-19 18:01:05,300647.sz,2021年11月19日，超频三发生2笔大宗交易，总成交200万股，成交金额1720万元，成交均价8.60元，折价4.02%。
223,超频三：公司及全资/控股子公司实际对外担保总额为约1.64亿元,2021-11-11 17:25:48,300647.sz,超频三(SZ300647，收盘价：8.45元)11月11日晚间发布公告称，截至本公告披露日，公司及全资/控股子公司实际对外担保总额为约1.64亿元，占公司2020年度经审计净资产的比例为25.35%；其中公司对全资/控股子公司提供的担保金额为人民币约1.64亿元，占公司2020年度经审计净资产的比例为25.35%。
224,超频三：公司目前尚未涉及元宇宙领域,2021-11-09 18:35:13,300647.sz,每经AI快讯，有投资者在投资者互动平台提问：尊敬的董秘，您好，在元宇宙领域，虚拟现实技术(VirtualReality)，虚拟现实技术囊括计算机、电子信息、仿真技术于一体，其基本实现方式是计算机模拟虚拟环境从而给人以环境沉浸感，随着元宇宙，电子竞技等新型消费热点的不断涌现，也为消费电子散热产品提供了广阔的市场空间。
225,超频三股价连续2日创逾15个月新低,2021-10-29 15:35:59,300647.sz,2021年10月29日行情数据显示，超频三股价盘中最低触及7.63元，创2020年7月2日以来新低。近一年来，超频三累计跌幅达52.51%。
226,【图解季报】超频三：2021年前三季度归母净利润同比盈转亏，亏损合计约1754万元,2021-10-29 14:56:27,300647.sz,超频三于2021年10月29日披露三季报，公司2021年前三季度实现营业总收入3.6亿，同比下降0.7%；实现归母净利润-1753.6万，上年同期为626.4万元，未能维持盈利状态。
232,超频三：7381.61万限制性股票解除限售 11月1日上市流通,2021-10-26 19:54:51,300647.sz,超频三10月27日公告，公司定向增发机构配售股份即将解除限售上市流通。本次解除限售股份数量为7381.61万股，占公司总股本的17.14%，占解禁前流通A股比例为21.52%。此次解除限售股份的上市流通日期为2021年11月1日。
233,超频三：约7381.61万股限售股11月1日解禁 占比17.14%,2021-10-26 19:09:54,300647.sz,超频三(SZ300647，收盘价：8.56元)10月26日晚间发布公告称，公司限售股份约7381.61万股将于2021年11月01日解禁并上市流通，占公司总股本比例为17.14%；实际可上市流通股份数量约7381.61万股，占公司总股本比例为17.14%。2020年年报显示，超频三的主营业务为工业、其他行业，占营收比例分别为：93.86%、6.14%。
234,超频三预计明日收盘后（周四晚）披露三季报,2021-10-26 16:33:50,300647.sz,超频三（300647）预计明日收盘后（周四晚）披露第三季度季报（报表公告日：2021年10月29日）。
235,超频三股东户数下降2.23%，户均持股10.58万元,2021-10-09 15:51:13,300647.sz,超频三最新股东户数2.96万户，低于行业平均水平。公司户均持有流通股份1.16万股；户均流通市值10.58万元。
236,超频三：公司及全资/控股子公司实际对外担保总额为约1.64亿元,2021-09-28 11:49:20,300647.sz,超频三(SZ300647，最新价：9.02元)9月28日午间发布公告称，截至本公告披露日，公司及全资/控股子公司实际对外担保总额为约1.64亿元，占公司2020年度经审计净资产的比例为25.35%；其中公司对全资/控股子公司提供的担保金额为人民币约1.64亿元，占公司2020年度经审计净资产的比例为25.35%。
237,超频三：股东减持计划时间过半  未减持公司股份,2021-09-25 13:19:41,300647.sz,9月25日，超频三发布公告称，公司董事、副总经理张正华、董事李光耀在减持计划时间过半时，均未通过任何方式减持公司股份。 公告显示，今年6月18日，张正华、李光耀分别计划以集中竞价或大宗交易方式减持公司股份不超过287万股、150万股，占公司总股本比例0.67%、0.35%。其中，大宗交易的减持期间为减持计划公告之日起3个交易日后的6个月内，集中竞价的减持期间为减持计划公告之日起15个交易日后的6个月内。 资料显示，超频三主营业务为电子产品新型散热器件、LED照明灯具的研发、生产和销售，并为下游客户提供高质量的LED照明合同能源管理及照明工程等服务。
238,超频三：张正华先生、李光耀先生在减持计划时间过半时均未通过任何方式减持公司股份 本次减持计划时间已过半,2021-09-24 19:21:48,300647.sz,超频三(SZ300647，收盘价：9.39元)9月24日晚间发布公告称，截至本公告日，张正华先生、李光耀先生在减持计划时间过半时均未通过任何方式减持公司股份。本次减持计划时间已过半。2020年年报显示，超频三的主营业务为工业、其他行业，占营收比例分别为：93.86%、6.14%。超频三的董事长、总经理均是杜建军，男，53岁，无境外永久居留权，硕士学历，工程师。
239,超频三：目前个旧圣比和暂不涉及矿产业务,2021-09-18 21:05:19,300647.sz,有投资者在投资者互动平台提问：董秘您好，请问控股子公司圣比和请问2021年该子公司相关锂电产品的计划出货量。该子公司还涉及采矿业，请问该子公司有涉及到矿产吗？超频三(300647.SZ)9月18日在投资者互动平台表示，谢谢关注！目前个旧圣比和暂不涉及矿产业务。
240,超频三股东户数增加194户，户均持股12.28万元,2021-09-14 09:09:24,300647.sz,超频三最新股东户数3.03万户，低于行业平均水平。公司户均持有流通股份1.13万股；户均流通市值12.28万元。
241,超频三：个旧圣比和拥有废旧电池电极材料综合回收利用、前驱体合成与正极材料生产的完整产业链制造技术 现有主要产品包括三元材料、钴酸锂、锰酸锂等正极材料及前驱体,2021-09-13 17:46:50,300647.sz,有投资者在投资者互动平台提问：控股子公司个旧圣比和公司，主营业务有哪些？超频三(300647.SZ)9月13日在投资者互动平台表示，谢谢关注！个旧圣比和拥有废旧电池电极材料综合回收利用、前驱体合成与正极材料生产的完整产业链制造技术，现有主要产品包括三元材料、钴酸锂、锰酸锂等正极材料及前驱体。
242,超频三：控股股东张魁减持约598万股 减持数量已过半,2021-09-08 16:31:10,300647.sz,超频三(SZ300647，收盘价：11.24元)9月8日晚间发布公告称，公司控股股东、实际控制人之一张魁于2021年7月13日至2021年9月7日期间减持公司股份约598万股，减持股份占公司总股份为1.3879%。截至本公告日，张魁先生减持公司股份总数累计达到1%且减持计划数量已过半。 2020年年报显示，超频三的主营业务为工业、其他行业，占营收比例分别为：93.86%、6.14%。 超频三的董事长、总经理均是杜建军，男，53岁，无境外永久居留权，硕士学历，工程师。
243,超频三：公司积极推进5G散热工业园项目的建设,2021-09-07 18:39:43,300647.sz,有投资者在投资者互动平台提问：公司募投的针对“5G手机及其它智能终端散热板”项目进行到哪一步了？超频三(300647.SZ)9月7日在投资者互动平台表示，谢谢关注！公司积极推进5G散热工业园项目的建设，项目实施进展详见公司募集资金使用专项报告。
244,（9-6）超频三连续三日收于年线之上，前次最大涨幅3.18%,2021-09-06 15:27:24,300647.sz,2021年9月6日，超频三A股开盘11.24元，全日上涨1.42%，股价收报11.40元。自2021年9月2日以来，超频三收盘价连续三日收于年线（250日均线）之上。  东方财富Choice数据显示，超频三股价前一次连续三日收于年线之上为今年的8月12日，当日收盘价为11.95元（前复权）。次日超频三股价有所上涨，涨幅为1.00%，但下一日便向下跌破支撑价位11.95元，区间最大涨幅为3.18%。  回溯近一年股价，超频三共计实现6次连续三日收于年线之上。历史数据显示，次日股价跌多涨少，共计实现上涨2次，最大涨幅为1.83%；遭遇下跌4次，最大跌幅为4.84%。  统计2020年3月17日至2021年3月16日的全市场数据，东方财富Choice数据显示，共有3138只个股连续三日收与年线之上9706次，其中4498次第二日股价上涨，4943次股价下跌，265次股价无变动，全市场次日平均收益率为0.08%。若将期限拉长，一个月（20日）、三个月（60日）、六个月（120日）平均收益率分别为1.66%、4.76%、7.22%。
245,超频三：目前公司具备量产均热板的技术条件 并已形成少量销售,2021-09-03 18:08:34,300647.sz,有投资者在投资者互动平台提问：公司有生产VC均热板吗？超频三(300647.SZ)9月3日在投资者互动平台表示，谢谢关注！目前公司具备量产均热板的技术条件，并已形成少量销售，感谢您的关注。
246,超频三：公司子公司个旧圣比和拥有废旧电池电极材料综合回收利用、前驱体合成与正极材料生产的完整产业链制造技术,2021-09-03 18:01:05,300647.sz,超频三(300647.SZ)9月3日在投资者互动平台表示，公司子公司个旧圣比和拥有废旧电池电极材料综合回收利用、前驱体合成与正极材料生产的完整产业链制造技术，谢谢。
247,【图解中报】超频三：2021上半年归母净利润为140万元，同比下降63.9%,2021-08-29 19:36:10,300647.sz,超频三于2021年8月30日披露中报，公司2021上半年实现营业总收入2.4亿，同比增长15.4%；实现归母净利润139.9万，同比下降63.9%，降幅较去年同期扩大。
248,超频三：2021年半年度净利润约140万元 同比下降63.91%,2021-08-29 17:36:01,300647.sz,超频三(SZ300647，收盘价：11.92元)8月29日晚间发布半年度业绩报告称，2021年上半年营业收入约2.37亿元，同比增加15.44%；归属于上市公司股东的净利润约140万元，同比减少63.91%；基本每股收益0.0032元，同比减少64.44%。分配方案为：不分红、不送红股、不转增。
252,读财报系列2——一文看懂超频三21年半年度资产负债表,2021-08-29 16:35:28,300647.sz,如果把财务报表比作公司的体检报告，那么资产负债表就是它的器官，每一个公式都可以反映资产运转优良情况，投资者可以根据它来判断企业是否健康。企业有多少资源（总资产），就有多少来源（负债、所有者权益），是相等的，即： 资产=负债+所有者权益 想要通过资产负债表了解企业的家底及其构成，我们需要重点关注以下几个方面： 一看结构。企业拥有多少资源？（资金、应收款、存货、对外投资、固定资产、无形资产等）这些资源的来源是什么？（这家公司主要是依托负债还是靠自身造血经营）。 二看变化。结合历史期间，资产负债结构的变化暗示企业经营发生转变。 三看具体的科目。例如预收和应付，预收和应付的变化可以揭示企业产业链话语权的强弱。  货币资金方面，期末公司货币资金余额为2.9亿元，同比增加234%；应收账款方面，期末公司应收账款余额为3亿元，同比增加25%，应收账款占流动资产的比重为26.5%；公司经销回款有所回暖。资本结构方面，报告期末公司资产负债率为38.6%，资本结构较为稳健。 【资产端】资产结构来看，应收票据及应收账款、货币资金、固定资产占总资产比重为45%。报告期末，公司流动资产占总资产比重为57.6%，流动资产中，以应收票据及应收账款、货币资金、交易性金融资产占比较大。 【负债端】从负债结构来看，短期借款、应付票据及应付账款、一年内到期的非流动负债占总负债比重为84%，公司负债以流动负债为主，其中，仅就短期借款占总负债的比重就达53.3%，有息负债占比较高。  【货币资金】报告期末，公司货币资金为2.9亿元，同比上升234.01个百分点，货币资金占流动资产的比重为25.5%。销售回款情况较好。半年度公司经营性现金流净额-7190.5万元，同比下降1519.5%；21Q2经营性现金流净额-2823.7万元，同比下降703%。销售商品、劳务收到的现金2.6亿元/同比增长率+8.2%，收现率为109.8%。 【应收账款】报告期末，公司账面应收账款占流动资产的比重为26.5%，应收账款占比较高。较高的应收账款会占用企业流动资金，需要关注应收账款的回款情况。 【有息负债】资金链短缺：公司经营性现金流量为-7190.5万元，在资金链紧张的情况下，公司购建固定资产等花费3.2亿元，偿还债务花费1795.1万元，经营活动创现能力不足，债务像滚雪球一样越来越大，导致公司有息负债逐渐攀升，资金链压力较大，财务风险比较高。
